OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
299500,2010,6310,4952,9771,10540,10717
1040200,2010,12672,13040,15557,17325,17356
346300,2010,10176,10667,13103,14589,15043
346100,2010,15524,14504,16614,18521,18431
356000,2010,11304,13146,17178,17416,20092
3682400,2010,7404,10464,NULL,NULL,NULL
694100,2010,15975,17631,18759,18581,20356
021002A1  ,2010,NULL,NULL,NULL,NULL,NULL
1076100,2010,27493,27636,28236,NULL,NULL
3416500,2010,44291,45786,46579,47411,47411
356200,2010,NULL,NULL,NULL,NULL,NULL
395600,2010,3339,2655,6243,NULL,NULL
473100,2010,22901,22257,27251,28635,28463
166900,2010,4377,5476,7337,9435,9798
375800,2010,4100,5048,7032,9311,9700
2111600,2010,NULL,NULL,NULL,NULL,NULL
4146400,2010,NULL,NULL,NULL,NULL,NULL
257300,2010,4062,5975,6286,17171,37796
154300,2010,4442,5569,7691,9296,9828
224900,2010,16295,18929,18485,22985,NULL
1082700,2010,21708,22692,24960,25560,26256
3614300,2010,11232,13488,NULL,NULL,NULL
291800,2010,4748,6357,10815,17337,34175
291900,2010,9369,10082,11883,14053,15020
381100,2010,10737,10177,13942,13251,15260
2156600,2010,6600,7200,9120,NULL,NULL
485500,2010,19832,NULL,NULL,NULL,NULL
2169100,2010,13371,13049,17608,20506,21925
3025800,2010,16896,18120,18336,19848,19848
252900,2010,3975,4877,7576,9252,9478
3848300,2010,19692,23460,NULL,NULL,NULL
931305,2010,25185,NULL,NULL,NULL,NULL
493402,2010,22948,24878,NULL,NULL,NULL
2056800,2010,29459,NULL,NULL,NULL,NULL
2056804,2010,28765,NULL,NULL,NULL,NULL
2056802,2010,22003,NULL,NULL,NULL,NULL
931307,2010,26480,29549,NULL,NULL,NULL
2056803,2010,29128,NULL,NULL,NULL,NULL
931300,2010,22606,25885,26206,NULL,NULL
493401,2010,25238,25380,26112,26115,28936
493404,2010,20653,20953,NULL,NULL,NULL
493400,2010,24826,NULL,NULL,NULL,NULL
3116200,2010,19422,NULL,NULL,NULL,NULL
4117300,2010,21743,23734,25104,25134,25134
3939600,2010,16030,21530,22310,22310,NULL
147500,2010,5898,6326,9627,10370,10462
3072600,2010,13968,14576,14968,NULL,NULL
448000,2010,3658,3660,3048,NULL,NULL
1063200,2010,17244,NULL,NULL,NULL,NULL
214400,2010,18954,20354,26436,26792,27631
918600,2010,16336,18210,19832,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
304100,2010,14472,15679,18984,21217,23106
356300,2010,3896,5076,6501,6888,6568
3084800,2010,7315,NULL,NULL,NULL,NULL
3081600,2010,12550,13730,NULL,NULL,NULL
4139800,2010,25534,21812,23565,NULL,NULL
711000,2010,6202,7636,8891,8528,NULL
3128400,2010,15840,16092,18096,18804,NULL
3702300,2010,14628,17892,17892,NULL,NULL
142800,2010,10778,12941,13924,15981,16458
007053A1  ,2010,NULL,NULL,NULL,NULL,NULL
705300,2010,4122,6751,NULL,NULL,NULL
2144900,2010,4367,7556,7668,NULL,NULL
1172700,2010,4579,6663,7899,NULL,NULL
325200,2010,22020,22237,22934,25923,27642
462500,2010,8380,8687,10080,10808,10881
3025600,2010,NULL,NULL,NULL,NULL,NULL
744700,2010,24900,24000,29328,30084,NULL
2249900,2010,11676,NULL,NULL,NULL,NULL
225100,2010,2455,3879,6948,8404,8715
3332600,2010,28695,28755,29205,28275,NULL
2538300,2010,28785,29310,31005,32925,32925
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2156200,2010,11313,12708,5031,NULL,NULL
2055500,2010,17112,17801,21117,21856,NULL
240300,2010,8601,10412,11884,11876,12318
033683A1  ,2010,20727,NULL,NULL,NULL,NULL
989800,2010,12348,12460,NULL,NULL,NULL
2619200,2010,9996,9972,13680,14820,14820
304200,2010,19277,30132,31605,33811,NULL
536300,2010,6080,6341,7859,9097,9400
4148300,2010,23598,23240,21348,NULL,NULL
135200,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
167100,2010,32666,34696,37412,38713,39473
179200,2010,10058,10305,18191,21566,26916
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
712000,2010,10978,11238,12128,12723,13346
185500,2010,NULL,NULL,NULL,NULL,NULL
398600,2010,14693,20420,25032,27955,29180
2298000,2010,11572,21148,NULL,24149,28549
3646300,2010,11976,12264,12876,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3005700,2010,10307,11531,NULL,18580,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2075400,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3112106,2010,4235,4508,NULL,NULL,NULL
3112102,2010,4297,5138,5202,5304,NULL
3112101,2010,4292,4967,5142,5182,NULL
3112105,2010,4049,4228,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
031121A1  ,2010,2430,2588,NULL,NULL,NULL
3112100,2010,4508,4923,5202,5728,NULL
3112107,2010,3827,4174,4234,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
119100,2010,8598,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
325300,2010,13897,9408,17513,23837,36706
298900,2010,7209,7598,10603,11830,12433
3030900,2010,15205,15765,15940,NULL,NULL
2260200,2010,15125,15575,15590,15925,NULL
3724300,2010,21287,21707,21756,21949,21744
NULL,2010,NULL,NULL,NULL,NULL,NULL
4127400,2010,19419,18414,24081,22377,24081
4116900,2010,13221,15066,18198,18522,NULL
200400,2010,13190,15455,14568,17116,9874
551900,2010,18480,NULL,NULL,NULL,NULL
824600,2010,8088,8516,9115,8737,NULL
2154000,2010,24870,26610,26610,NULL,NULL
1148100,2010,29323,30590,31017,31290,31290
2553600,2010,11760,12280,12472,13864,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
185800,2010,2675,3371,3611,NULL,NULL
4121700,2010,1320,3615,1485,NULL,NULL
367100,2010,12765,13572,15694,17484,17992
653700,2010,NULL,NULL,NULL,NULL,NULL
254400,2010,10782,12935,17287,19375,19338
254401,2010,NULL,NULL,NULL,NULL,NULL
191300,2010,6264,6794,8743,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
271300,2010,24891,24941,25037,25074,25166
129600,2010,NULL,NULL,NULL,NULL,NULL
175000,2010,12184,13644,13145,27320,NULL
119600,2010,23830,25917,25720,31226,34126
4124000,2010,25248,NULL,NULL,NULL,NULL
2158800,2010,14700,14798,17640,17640,NULL
2164300,2010,10668,13320,NULL,NULL,NULL
3109500,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
191400,2010,11055,10029,6756,NULL,NULL
185900,2010,16394,17846,18829,22564,22437
NULL,2010,NULL,NULL,NULL,NULL,NULL
469205,2010,16672,19315,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
469202,2010,16701,18929,20064,NULL,NULL
469204,2010,17082,21830,14611,23080,18080
469206,2010,19394,NULL,18488,24888,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
469200,2010,17184,19515,20559,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
469201,2010,17462,21586,20594,18786,NULL
2068300,2010,29919,31177,32086,33976,33976
2588200,2010,24168,25680,28032,28716,28716
266700,2010,22610,24400,26792,27798,27886
NULL,2010,-432,1392,NULL,NULL,NULL
3888300,2010,NULL,NULL,NULL,NULL,NULL
186000,2010,17055,16638,20980,23762,26342
260300,2010,16185,18799,24508,29774,37377
325600,2010,27224,30656,31158,33534,35566
246100,2010,24322,24457,24692,26350,26583
489300,2010,9994,11236,13272,13975,NULL
489302,2010,10500,12156,15276,15521,NULL
489301,2010,10382,10861,10722,NULL,NULL
2131100,2010,9784,10022,14797,NULL,NULL
292000,2010,7596,5304,13912,20840,38089
989200,2010,22750,22933,22375,25661,NULL
464100,2010,21869,23303,24787,26529,24841
325800,2010,16325,18265,21375,25018,27045
3748500,2010,25290,26334,NULL,NULL,NULL
544800,2010,4873,5073,6116,NULL,NULL
2172800,2010,13992,16236,18036,18036,NULL
286400,2010,2497,4353,7747,8957,9280
NULL,2010,25510,28400,29660,29860,29860
683500,2010,7284,7806,11158,12115,11859
761100,2010,22764,22890,24878,26866,NULL
2178501,2010,20776,21534,23980,25468,25785
2178500,2010,23017,25402,26689,28038,NULL
179300,2010,16362,13729,17974,25543,30720
1226000,2010,2461,3418,4765,NULL,NULL
292300,2010,3662,6183,11816,15668,16195
886200,2010,4824,5803,7900,9307,9089
240400,2010,4693,5572,7243,8629,8436
315400,2010,8258,NULL,NULL,NULL,NULL
1099700,2010,5167,5742,9067,10541,10738
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2226000,2010,7761,NULL,NULL,NULL,NULL
240500,2010,1345,2666,4247,2614,3282
3116600,2010,2996,NULL,NULL,NULL,NULL
332000,2010,6925,8614,12780,15593,15828
348700,2010,8155,9660,12132,14019,14444
356400,2010,9626,9625,12670,15994,18753
3572300,2010,11880,13704,11760,NULL,NULL
3429700,2010,NULL,NULL,NULL,NULL,NULL
3074500,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2168600,2010,22140,22940,24908,NULL,NULL
107300,2010,4677,4653,4557,4616,5589
2492600,2010,18468,NULL,NULL,NULL,NULL
2272400,2010,10300,NULL,NULL,NULL,NULL
2272401,2010,12870,NULL,NULL,NULL,NULL
142500,2010,13201,14920,16964,20554,21948
147000,2010,4736,4971,6994,6950,6277
727500,2010,2396,2455,4301,NULL,NULL
1113300,2010,9917,10144,12338,13571,NULL
167400,2010,9370,11558,16349,18622,19497
3122601,2010,23556,27222,30316,NULL,NULL
3122600,2010,10920,12040,13850,NULL,NULL
407500,2010,7999,8682,10884,12485,12393
196300,2010,4793,5894,10979,13671,14166
527700,2010,5611,6050,9695,10210,10799
370800,2010,18278,20007,17593,16439,19678
225900,2010,10709,11712,13913,15673,16526
214500,2010,21287,18587,22060,22046,25004
265100,2010,6639,8369,10625,10928,11960
265101,2010,3209,3469,4594,7894,8673
265102,2010,6242,6885,7733,NULL,NULL
2250900,2010,8928,9459,NULL,NULL,NULL
315500,2010,4694,4680,4787,5413,5627
319300,2010,9126,9963,14175,15046,14994
3811300,2010,NULL,NULL,NULL,NULL,NULL
374800,2010,3517,4090,3397,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2179400,2010,16995,18821,20328,21571,21582
325900,2010,19055,21073,21558,23616,25447
3654300,2010,28352,29016,NULL,NULL,NULL
1033800,2010,NULL,NULL,NULL,NULL,NULL
377500,2010,6706,7794,12436,15578,16342
4119000,2010,7153,7287,9824,12010,12010
392900,2010,3900,3325,6869,8760,10251
851000,2010,4968,5767,7262,9273,10439
2522700,2010,17955,18324,19332,19917,19467
1246200,2010,15792,NULL,NULL,NULL,NULL
2092300,2010,18369,NULL,NULL,NULL,NULL
2053700,2010,23157,NULL,NULL,NULL,NULL
3855300,2010,16669,16454,20571,21349,21439
148700,2010,21959,20916,25193,28769,31857
3916300,2010,13684,12628,16555,16555,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1019800,2010,15927,17120,16606,14815,19726
4002400,2010,NULL,NULL,NULL,NULL,NULL
246200,2010,NULL,NULL,NULL,NULL,NULL
885500,2010,5536,6365,7005,10428,NULL
384800,2010,14430,14481,14719,20321,23447
3021900,2010,5424,5557,5878,6520,NULL
332100,2010,9530,11029,14009,16740,16935
1275000,2010,9270,9497,10261,10537,10885
500100,2010,5443,6853,9471,9754,11272
NULL,2010,10905,10700,11290,NULL,NULL
2165100,2010,7106,7118,7202,NULL,NULL
2165101,2010,7571,7774,7814,NULL,NULL
4024300,2010,7464,7776,7554,NULL,NULL
2570400,2010,10152,9084,13320,NULL,NULL
025704A1  ,2010,11268,9972,13872,NULL,NULL
025704A2  ,2010,12870,14846,11492,NULL,NULL
3709300,2010,NULL,NULL,NULL,NULL,NULL
147800,2010,16334,16568,16287,17969,15220
3015300,2010,19242,20340,20844,22302,NULL
3859300,2010,21900,22464,21972,23460,NULL
119701,2010,6919,NULL,NULL,NULL,NULL
119700,2010,4566,NULL,NULL,NULL,NULL
445300,2010,5960,5997,8537,8969,NULL
1038700,2010,3300,4436,5755,6249,6272
NULL,2010,NULL,NULL,NULL,NULL,NULL
2564700,2010,17925,19020,15450,21825,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2091200,2010,24756,25476,26880,28776,28164
167500,2010,3687,5275,6703,8019,8061
NULL,2010,4550,4920,5730,NULL,NULL
4124100,2010,12924,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
-2,2010,NULL,NULL,NULL,NULL,NULL
292600,2010,1058,1278,2794,5931,7521
2523900,2010,7800,8034,7752,NULL,NULL
326200,2010,15252,15515,20204,24422,27321
NULL,2010,NULL,NULL,NULL,NULL,NULL
199100,2010,4357,4847,7866,9710,9955
186200,2010,7838,8777,12077,12613,12824
167600,2010,17048,17787,18879,21437,23542
904300,2010,19580,20349,21115,NULL,NULL
271800,2010,19680,19730,22769,24106,29093
292700,2010,17584,19338,23524,26172,32485
147900,2010,29581,32195,34066,34598,35878
147902,2010,24037,27523,29828,32338,32683
001479A1  ,2010,11686,13411,NULL,NULL,15369
NULL,2010,9420,NULL,NULL,NULL,NULL
214600,2010,20983,24688,26870,28292,36921
3490400,2010,22200,NULL,NULL,NULL,NULL
559600,2010,15660,16176,NULL,NULL,NULL
3075600,2010,11504,11584,13024,NULL,NULL
2189300,2010,11458,11662,13379,NULL,NULL
1254700,2010,NULL,NULL,NULL,NULL,NULL
214700,2010,18229,20991,24641,28856,29912
156300,2010,9657,10842,12523,12690,15807
2328900,2010,11579,13048,12594,17509,16694
370900,2010,12200,14291,17625,20122,22421
156400,2010,12499,15271,21785,26968,40890
NULL,2010,NULL,NULL,NULL,NULL,NULL
2609000,2010,NULL,NULL,NULL,NULL,NULL
966400,2010,23490,24720,27460,29410,28090
NULL,2010,NULL,NULL,NULL,NULL,NULL
2141103,2010,33348,37730,41118,43316,43316
1234300,2010,24120,25548,31248,32676,32676
2252701,2010,25230,26270,29720,30110,30600
987000,2010,26688,28416,30432,36144,34944
2149801,2010,25670,26600,29130,30740,31130
1292100,2010,19808,21024,22984,23568,23568
2173201,2010,23040,24528,26368,26864,26864
NULL,2010,NULL,NULL,NULL,NULL,NULL
1301500,2010,26750,28680,30750,32820,32820
1180801,2010,27372,29736,34428,35676,35772
NULL,2010,NULL,NULL,NULL,NULL,NULL
1296800,2010,26488,30632,36596,36820,37394
2344200,2010,25610,27180,27860,31130,NULL
2334300,2010,21720,26868,27048,27216,NULL
902501,2010,29832,32244,36444,37980,37980
1291600,2010,28266,32508,39970,40110,40110
2607600,2010,29820,32160,36216,38568,38568
NULL,2010,NULL,NULL,NULL,NULL,NULL
987002,2010,23784,24528,24600,33156,33156
1291700,2010,27202,30212,36778,38836,38836
1180800,2010,25920,32688,30624,33600,33732
1291500,2010,25900,27874,34160,37576,37422
2079401,2010,19440,20528,22048,23200,23200
NULL,2010,NULL,NULL,NULL,NULL,NULL
3077600,2010,28560,31962,36722,39242,39284
1260601,2010,29928,31944,37092,38184,38184
1260500,2010,23840,25050,27530,29050,29330
2599500,2010,27456,28380,33528,35436,34152
966500,2010,24610,26290,29110,30560,30560
2177100,2010,26502,27580,28952,37576,NULL
864501,2010,17808,NULL,NULL,NULL,NULL
1291400,2010,26418,30352,37562,38220,38220
2345200,2010,27876,30660,34104,36132,35328
NULL,2010,NULL,NULL,NULL,NULL,NULL
1170800,2010,24980,26140,29080,30570,26670
1260602,2010,30516,31404,36636,38736,38736
864500,2010,18504,16992,NULL,NULL,NULL
1070900,2010,31444,34216,40208,41944,42294
1102000,2010,24320,26230,29000,30280,30280
1102002,2010,24790,25820,28650,29970,29970
1097000,2010,25710,25420,29850,29890,31020
1054201,2010,28704,30744,33516,35952,35952
2141100,2010,29638,31710,36666,38500,39200
945900,2010,26028,27972,32364,33984,34104
2076700,2010,20440,21400,23584,24064,24064
2173200,2010,22832,23752,25688,26288,26384
2332100,2010,26936,29316,34874,37674,38248
902500,2010,31200,33264,36864,38424,39180
817800,2010,27324,30108,32856,35400,35772
966601,2010,31764,33516,38088,39924,39576
3077603,2010,25060,27090,31766,35476,36666
1054100,2010,24550,26970,28760,30320,30470
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
978300,2010,23300,25560,27800,29320,29480
1054301,2010,24410,26500,28390,30150,30150
NULL,2010,NULL,NULL,NULL,NULL,NULL
2220300,2010,26652,29700,33276,34980,35496
966401,2010,27180,29328,33036,34560,35232
NULL,2010,NULL,NULL,NULL,NULL,NULL
2314200,2010,18400,18488,19888,20848,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2179601,2010,18204,NULL,19380,NULL,NULL
1260600,2010,23810,25450,28110,29710,29920
1180802,2010,27516,28812,32712,35316,35520
757300,2010,23184,24288,26312,27000,27000
966600,2010,24780,26370,29020,30700,30100
1102101,2010,34644,36192,39600,42444,42444
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1163800,2010,23420,24960,27370,29340,29360
2179600,2010,18300,19644,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
972203,2010,26688,28704,31248,35556,36180
NULL,2010,NULL,NULL,NULL,NULL,NULL
1260700,2010,25970,27670,30000,31750,31750
NULL,2010,NULL,NULL,NULL,NULL,NULL
2160600,2010,29820,32284,38892,40614,40628
886500,2010,26472,29040,32736,35124,35124
2261800,2010,25360,26490,28570,30790,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2288800,2010,23290,25820,27610,29260,29260
2176900,2010,25980,27288,31608,33432,33696
NULL,2010,NULL,NULL,NULL,NULL,NULL
1054104,2010,23900,24880,27870,29820,29820
NULL,2010,NULL,NULL,NULL,NULL,NULL
1054300,2010,24090,26910,28150,29790,29790
1054200,2010,22380,23500,26960,28120,28120
1102100,2010,24260,26000,28880,29970,30130
903200,2010,30641,30641,30745,NULL,NULL
3885300,2010,19989,NULL,NULL,NULL,NULL
192700,2010,9241,10577,13107,14457,14517
214800,2010,25774,28057,31212,33302,34469
2126500,2010,27024,26904,30780,NULL,32592
101500,2010,2581,4168,6028,5199,5800
NULL,2010,NULL,NULL,NULL,NULL,NULL
3403300,2010,16814,17079,16326,NULL,NULL
214900,2010,NULL,NULL,NULL,NULL,NULL
356600,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,22350,NULL,NULL,NULL,NULL
1258900,2010,5208,7152,9204,NULL,NULL
2235600,2010,13080,13344,16236,17436,NULL
1068400,2010,1428,3207,6313,7948,8268
2203900,2010,16121,13532,16369,16582,NULL
3510300,2010,NULL,NULL,NULL,NULL,NULL
343200,2010,7030,7670,10407,12193,12325
559400,2010,13539,13398,15698,13299,NULL
2569400,2010,-1908,849,777,NULL,NULL
3106900,2010,5676,NULL,NULL,NULL,NULL
2241909,2010,129,-388,4129,NULL,NULL
3751300,2010,7813,7813,6798,9616,NULL
2576100,2010,5666,NULL,NULL,NULL,NULL
710700,2010,3634,4374,5992,5763,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2167800,2010,20316,19284,NULL,NULL,NULL
3156300,2010,6177,7367,9433,10922,11141
NULL,2010,NULL,NULL,NULL,NULL,NULL
2556100,2010,18025,18256,18900,19061,18494
3079000,2010,9174,10106,12619,15339,NULL
3232307,2010,28296,29664,32880,33936,34680
3232306,2010,30371,31174,33077,34023,34122
167800,2010,13189,13246,17569,20009,23017
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,18357,18770,22370,22370,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3881400,2010,NULL,NULL,NULL,NULL,NULL
246300,2010,16256,17201,19448,21874,23240
326300,2010,NULL,NULL,NULL,NULL,NULL
2573100,2010,10212,NULL,NULL,NULL,NULL
4134300,2010,9536,9552,NULL,NULL,NULL
2572700,2010,12770,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
450701,2010,21623,22033,24129,25214,25308
2300100,2010,23678,24465,26329,27240,26689
926701,2010,20183,21044,22153,23541,23541
450300,2010,21732,22294,24085,25542,25542
907905,2010,21198,22204,23370,24413,24573
2300103,2010,22604,23204,24939,26201,26201
NULL,2010,NULL,NULL,NULL,NULL,NULL
2237500,2010,27207,27589,29554,30505,29907
NULL,2010,NULL,NULL,NULL,NULL,NULL
926700,2010,20869,21226,22811,24630,24630
907900,2010,22444,22856,24301,25487,25900
2606200,2010,22329,23139,24768,25785,25956
2617500,2010,22452,23604,24936,27168,27168
2250600,2010,10232,10654,12375,13462,13806
2300104,2010,22677,23409,24819,25995,26027
450700,2010,23290,23872,25881,26977,27051
907901,2010,21700,22059,24290,25401,25595
NULL,2010,NULL,NULL,NULL,NULL,NULL
982802,2010,22736,23488,25104,25960,26040
2606202,2010,21843,22653,24183,25209,25173
982801,2010,20440,21440,23140,24390,24520
982803,2010,23400,24176,25856,26616,NULL
3072303,2010,22728,23456,24952,25776,25832
2261302,2010,22928,23656,24704,25616,25960
2261303,2010,21624,22288,23560,24472,24784
3072304,2010,21672,22576,24352,25016,25224
1110901,2010,21493,22234,23773,25030,25261
2261300,2010,23112,23832,25304,26168,26168
982804,2010,22400,23352,24360,25568,25752
982800,2010,20152,20880,22376,23352,22640
2617506,2010,16614,17109,18612,19755,19575
153408,2010,25163,24651,26676,27675,28054
2599805,2010,12010,12455,14441,15489,15749
2599801,2010,22551,23150,25088,26523,NULL
2599800,2010,25943,26226,29001,29786,29092
149902,2010,19362,19833,21741,22851,23267
149900,2010,21571,22114,24010,25302,25302
153409,2010,22278,22806,25000,26103,25445
814600,2010,19893,20793,22271,23508,23759
149901,2010,20598,20601,23146,24596,24899
153400,2010,19471,20404,21572,22616,23309
377600,2010,4597,5707,9446,10828,NULL
3108500,2010,15297,17905,18605,20640,21292
2105300,2010,22236,23112,24936,25860,NULL
3917300,2010,30984,32016,33396,33912,34344
1245200,2010,7730,NULL,NULL,NULL,NULL
970800,2010,9552,11412,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
283400,2010,NULL,NULL,NULL,NULL,NULL
3787300,2010,20966,NULL,NULL,NULL,NULL
2267100,2010,18564,19788,22272,21792,NULL
3973300,2010,5952,10720,16224,22720,24064
NULL,2010,NULL,NULL,NULL,NULL,NULL
138500,2010,14429,18363,23671,27453,37347
260701,2010,12864,19202,25437,28641,31945
260700,2010,13268,13983,16763,21033,23820
381200,2010,7641,9145,11995,14523,14926
3027100,2010,13716,15264,NULL,NULL,NULL
712100,2010,11516,12438,14733,18317,19508
3689400,2010,18095,19095,21695,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
